image;height;width;type;original_dataset;scenario;airport;runway;time_to_landing;weather;night;time;slant_distance;along_track_distance;height_above_runway;lateral_path_angle;vertical_path_angle;yaw;pitch;roll;watermark_height;x_A;y_A;x_B;y_B;x_C;y_C;x_D;y_D
LARD_train_BIRK_LFST/images/BIRK_01_500_083.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 13:50;3.16;3.16;1123.83;0.55;3.19;-5.178596583827531;88.34305193139095;12.814578315651072;300.0;1313;1364;1293;1368;1335;1400;1310;1406
LARD_train_BIRK_LFST/images/BIRK_01_500_084.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 11:40;3.15;3.14;1125.11;1.2;3.21;-0.1316113809321839;85.9721316851569;6.523527917940877;300.0;1041;1263;1020;1266;1070;1301;1044;1304
LARD_train_BIRK_LFST/images/BIRK_01_500_085.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 10:39;3.11;3.11;1020.57;-0.23;2.94;-7.735400331158772;87.75828503662432;-1.679699555002283;300.0;1377;1340;1397;1341;1369;1377;1395;1378
LARD_train_BIRK_LFST/images/BIRK_01_500_086.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 15:52;3.11;3.11;1122.8;-0.89;3.23;-1.4780119971358827;85.79538538238235;0.5792679699229522;300.0;977;1236;957;1237;938;1278;964;1278
LARD_train_BIRK_LFST/images/BIRK_01_500_087.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 13:53;3.11;3.1;1155.13;-0.05;3.33;-8.056576568257347;86.32684489953228;0.5663592145215828;300.0;1409;1268;1429;1268;1405;1311;1432;1311
LARD_train_BIRK_LFST/images/BIRK_01_500_088.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 11:05;3.1;3.09;1106.48;-2.14;3.21;-6.587560841052184;87.7112869153216;6.772115489477821;300.0;1195;1349;1174;1352;1163;1394;1137;1397
LARD_train_BIRK_LFST/images/BIRK_01_500_089.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 10:19;3.07;3.07;937.33;1.18;2.73;-4.796759617350239;81.40815594802702;4.595155338031825;300.0;1295;939;1274;941;1322;973;1296;975
LARD_train_BIRK_LFST/images/BIRK_01_500_090.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 14:33;3.07;3.06;1114.93;2.22;3.25;4.147231389225087;87.15303310578572;3.00682955564824;300.0;868;1334;847;1335;915;1374;889;1375
LARD_train_BIRK_LFST/images/BIRK_01_500_091.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 17:17;3.06;3.05;1040.14;-1.25;3.05;-10.651356690279268;90.07287879738868;3.257106855978354;300.0;1506;1462;1485;1464;1487;1503;1460;1505
LARD_train_BIRK_LFST/images/BIRK_01_500_092.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 13:52;3.05;3.04;1124.67;3.35;3.31;-5.623267120137182;82.78771273365273;2.9930863786957813;300.0;1518;1042;1497;1043;1587;1082;1560;1083
LARD_train_BIRK_LFST/images/BIRK_01_500_093.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 16:52;3.05;3.05;1034.98;1.24;3.04;-7.419885702599045;87.83202605791172;-1.1846310378744096;300.0;1464;1349;1485;1350;1484;1389;1510;1390
LARD_train_BIRK_LFST/images/BIRK_01_500_094.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 17:27;3.04;3.04;958.65;1.19;2.82;-8.42225024749578;89.4547185839665;0.9391606319744072;300.0;1522;1425;1543;1425;1543;1462;1570;1462
LARD_train_BIRK_LFST/images/BIRK_01_500_095.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 15:46;3.03;3.02;1069.36;1.02;3.16;-3.3000771474464723;88.96047732006019;-5.386384906103952;300.0;1195;1415;1216;1417;1208;1457;1234;1460
LARD_train_BIRK_LFST/images/BIRK_01_500_096.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 12:07;3.02;3.02;1002.12;0.5;2.97;-5.452871536454689;88.75749983529104;-0.9157745659460927;300.0;1293;1397;1314;1397;1299;1436;1326;1436
LARD_train_BIRK_LFST/images/BIRK_01_500_097.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 14:28;3.01;3.01;980.1;-1.41;2.91;-1.7804763023564891;86.55132719715489;4.632337039571751;300.0;954;1284;933;1285;933;1324;906;1326
LARD_train_BIRK_LFST/images/BIRK_01_500_098.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 16:17;3.01;3.0;990.71;-0.0;2.95;-0.9795523056350892;88.0428509786117;0.4965736744882187;300.0;993;1354;1014;1354;990;1393;1017;1393
LARD_train_BIRK_LFST/images/BIRK_01_500_099.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 11:33;3.01;3.0;1049.39;-0.78;3.12;-5.0332960226183285;85.76165172021047;-0.5877953369890822;300.0;1178;1225;1199;1225;1159;1266;1186;1266
LARD_train_BIRK_LFST/images/BIRK_01_500_100.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 10:53;2.99;2.99;978.97;1.0;2.93;-9.575867873866253;85.00754413468547;2.295565533341082;300.0;1592;1156;1570;1157;1615;1194;1588;1195
LARD_train_BIRK_LFST/images/BIRK_01_500_101.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 16:41;2.98;2.97;1062.16;0.98;3.19;-10.976917073639315;87.90260686526074;-1.4776823800038097;300.0;1657;1368;1679;1368;1673;1411;1700;1412
LARD_train_BIRK_LFST/images/BIRK_01_500_102.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 16:28;2.94;2.92;942.71;-3.36;2.88;-4.712458503184187;87.22452925736373;2.262683413758661;300.0;990;1308;968;1309;927;1350;900;1351
LARD_train_BIRK_LFST/images/BIRK_01_500_103.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 11:50;2.92;2.91;917.84;-2.29;2.82;0.8708725942130879;84.22264336555948;-1.458804092991938;300.0;716;1106;739;1106;666;1143;694;1144
LARD_train_BIRK_LFST/images/BIRK_01_500_104.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 16:50;2.91;2.9;971.41;-2.42;2.98;-15.231861114182744;86.31272721567342;-1.166517138456862;300.0;1666;1260;1688;1261;1612;1299;1640;1300
LARD_train_BIRK_LFST/images/BIRK_01_500_105.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 16:10;2.91;2.91;993.19;1.15;3.05;-6.050115838588107;85.55414130186203;0.7095062712757051;300.0;1375;1206;1397;1206;1395;1247;1423;1247
LARD_train_BIRK_LFST/images/BIRK_01_500_106.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 13:36;2.91;2.9;979.75;-2.03;3.01;-5.730750224852565;79.21114422227745;-5.949183559549498;300.0;1177;819;1199;821;1129;855;1157;858
LARD_train_BIRK_LFST/images/BIRK_01_500_107.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 12:52;2.9;2.9;1052.16;0.21;3.24;-0.7862879980172597;84.8985351198343;-1.1583114622013206;300.0;998;1174;1020;1175;999;1218;1027;1219
LARD_train_BIRK_LFST/images/BIRK_01_500_108.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 16:33;2.9;2.89;1050.41;-0.84;3.24;-1.5103605962309583;85.32656085585923;3.79553044456906;300.0;977;1220;955;1222;966;1265;938;1267
LARD_train_BIRK_LFST/images/BIRK_01_500_109.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 17:24;2.89;2.89;959.63;-0.02;2.96;-11.128201112143994;85.44611659589093;8.602535037274926;300.0;1593;1141;1571;1144;1601;1181;1573;1185
LARD_train_BIRK_LFST/images/BIRK_01_500_110.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 12:01;2.87;2.87;1046.87;0.44;3.25;2.5189446016454;86.44296926392722;-6.6980123660568855;300.0;823;1224;845;1227;824;1269;853;1273
LARD_train_BIRK_LFST/images/BIRK_01_500_111.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 10:46;2.87;2.86;1032.83;1.78;3.22;-0.9014947073704658;87.33753557154792;-8.497404094397737;300.0;1118;1306;1140;1309;1145;1355;1173;1359
LARD_train_BIRK_LFST/images/BIRK_01_500_112.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 15:07;2.86;2.85;958.21;1.54;3.0;1.85461008405119;81.23543199098614;-7.981276682911258;300.0;989;911;1011;914;1012;956;1041;960
LARD_train_BIRK_LFST/images/BIRK_01_500_113.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 14:22;2.84;2.84;919.77;-0.03;2.88;1.86310794692392;89.22276972682644;6.087975721054242;300.0;853;1458;831;1461;860;1498;831;1501
LARD_train_BIRK_LFST/images/BIRK_01_500_114.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 12:49;2.84;2.84;1033.2;1.08;3.24;2.246025747180262;86.11781533455536;-0.0330918894073359;300.0;878;1251;900;1251;897;1296;926;1296
LARD_train_BIRK_LFST/images/BIRK_01_500_115.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 16:47;2.84;2.84;1010.77;-0.57;3.17;-2.462335716746085;86.14728648225125;-7.857182247721434;300.0;1050;1224;1072;1227;1029;1266;1057;1270
LARD_train_BIRK_LFST/images/BIRK_01_500_116.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 11:07;2.84;2.83;899.1;2.5;2.83;-4.359377749571051;85.08601780497236;-2.634844122885444;300.0;1382;1176;1404;1177;1429;1217;1457;1219
LARD_train_BIRK_LFST/images/BIRK_01_500_117.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 17:08;2.81;2.81;959.52;1.04;3.04;5.576432060421356;87.24130121926197;-6.633626743974579;300.0;680;1246;702;1248;694;1290;723;1293
LARD_train_BIRK_LFST/images/BIRK_01_500_118.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 11:31;2.8;2.8;1018.44;1.46;3.24;1.821921993139525;87.76160512464796;-6.054381838846801;300.0;931;1317;953;1319;954;1365;982;1368
LARD_train_BIRK_LFST/images/BIRK_01_500_119.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 11:12;2.8;2.79;993.37;2.41;3.16;-3.135359287285945;89.04767244296842;6.759546895827144;300.0;1329;1408;1307;1411;1387;1446;1359;1449
LARD_train_BIRK_LFST/images/BIRK_01_500_120.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 17:26;2.8;2.8;921.26;0.46;2.93;-3.022510442078633;83.0791053541573;1.3829121937809925;300.0;1162;1055;1140;1056;1176;1096;1147;1097
LARD_train_BIRK_LFST/images/BIRK_01_500_121.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 17:00;2.78;2.78;882.13;-0.07;2.83;-6.688353404070192;87.16745968010254;-3.867572872818549;300.0;1337;1300;1359;1301;1332;1339;1361;1341
LARD_train_BIRK_LFST/images/BIRK_01_500_122.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 15:18;2.78;2.77;948.53;-0.02;3.04;-2.53986491060692;84.74758928357524;-2.90742645115534;300.0;1094;1152;1116;1153;1089;1195;1118;1196
LARD_train_BIRK_LFST/images/BIRK_01_500_123.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 17:41;2.77;2.77;951.61;-1.24;3.06;-7.169251369683522;85.01297371267532;1.7360720280558688;300.0;1286;1173;1263;1174;1264;1217;1235;1218
LARD_train_BIRK_LFST/images/BIRK_01_500_124.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 12:19;2.77;2.77;977.05;0.83;3.14;-2.881491673835641;85.577266454827;2.562732770824809;300.0;1183;1214;1160;1215;1206;1258;1176;1259
LARD_train_BIRK_LFST/images/BIRK_01_500_125.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 16:53;2.76;2.76;894.52;-0.99;2.88;0.6837881582945933;85.53590045167184;4.467238928311696;300.0;832;1229;810;1230;818;1271;788;1273
LARD_train_BIRK_LFST/images/BIRK_01_500_126.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 10:00;2.75;2.74;963.82;-1.92;3.13;-9.105210016297564;85.8313287925674;-7.561875592884061;300.0;1345;1242;1367;1245;1295;1280;1324;1284
LARD_train_BIRK_LFST/images/BIRK_01_500_127.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 14:43;2.73;2.73;1039.08;-1.25;3.39;-7.701567055527716;85.24382126965226;-0.5467715589737739;300.0;1300;1205;1322;1205;1269;1253;1298;1253
LARD_train_BIRK_LFST/images/BIRK_01_500_128.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 10:41;2.73;2.72;954.58;-1.72;3.12;-10.997324949171771;84.2414212516259;7.960484213580898;300.0;1454;1098;1431;1101;1426;1147;1397;1151
LARD_train_BIRK_LFST/images/BIRK_01_500_129.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 14:46;2.73;2.72;982.02;-1.23;3.21;-0.9096327102487528;86.22161034304234;-2.8748531464101914;300.0;900;1238;923;1239;868;1283;897;1284
LARD_train_BIRK_LFST/images/BIRK_01_500_130.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 15:28;2.72;2.71;908.12;-0.49;2.97;-8.335259784703366;88.56800705554608;-7.597673014670763;300.0;1383;1403;1405;1407;1363;1444;1392;1448
LARD_train_BIRK_LFST/images/BIRK_01_500_131.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 13:23;2.7;2.7;874.68;0.61;2.88;-1.9200831925994883;85.96830875301592;9.427570494577544;300.0;1100;1242;1077;1246;1124;1280;1094;1285
LARD_train_BIRK_LFST/images/BIRK_01_500_132.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 15:52;2.68;2.67;829.5;-0.27;2.75;-6.328588553755556;84.08157212929245;-10.658087071271112;300.0;1329;1120;1351;1124;1312;1157;1341;1163
LARD_train_BIRK_LFST/images/BIRK_01_500_133.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 15:41;2.66;2.66;905.55;0.64;3.02;-4.272676636422837;82.53536249550233;1.2408754158054167;300.0;1227;1024;1251;1024;1269;1068;1239;1069
LARD_train_BIRK_LFST/images/BIRK_01_500_134.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 14:09;2.65;2.64;955.52;-0.8;3.2;5.835661556295845;84.22794329493412;-4.595721643913024;300.0;534;1081;559;1083;509;1128;541;1130
LARD_train_BIRK_LFST/images/BIRK_01_500_135.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 17:53;2.65;2.64;868.29;0.5;2.91;-8.636411567505952;86.61696125257497;-5.098586502108127;300.0;1487;1286;1510;1288;1490;1329;1521;1332
LARD_train_BIRK_LFST/images/BIRK_01_500_136.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 14:14;2.63;2.63;913.44;0.37;3.08;0.4933869480495412;89.19298426462095;4.854430208166748;300.0;963;1446;940;1448;979;1490;949;1493
LARD_train_BIRK_LFST/images/BIRK_01_500_137.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 12:17;2.62;2.61;1071.15;2.86;3.64;-4.169515174052509;84.72929004715026;1.055199851293871;300.0;1413;1181;1389;1182;1451;1234;1482;1234
LARD_train_BIRK_LFST/images/BIRK_01_500_138.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 16:36;2.62;2.61;913.5;1.04;3.1;-4.837575828104514;83.97249145239675;-8.154985423445947;300.0;1326;1126;1349;1129;1339;1174;1369;1179
LARD_train_BIRK_LFST/images/BIRK_01_500_139.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 12:05;2.6;2.59;869.32;-1.24;2.97;-9.082166658020862;86.46983903440785;2.4441780874049464;300.0;1400;1248;1377;1249;1377;1293;1346;1295
LARD_train_BIRK_LFST/images/BIRK_01_500_140.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 15:03;2.59;2.59;877.29;-0.73;3.0;0.7618876682874687;88.1249734144958;-4.8361185188967335;300.0;831;1323;854;1325;806;1366;838;1369
LARD_train_BIRK_LFST/images/BIRK_01_500_141.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 16:16;2.59;2.58;902.3;-2.56;3.1;-2.831646829214547;85.15700793263252;3.5159844784904632;300.0;927;1202;903;1203;875;1252;843;1254
LARD_train_BIRK_LFST/images/BIRK_01_500_142.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 10:32;2.58;2.58;793.18;-1.22;2.72;-6.22546017005427;87.74838055350592;-4.163053970230505;300.0;1212;1319;1236;1320;1177;1357;1209;1359
LARD_train_BIRK_LFST/images/BIRK_01_500_143.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 12:52;2.57;2.57;870.23;0.21;3.0;1.488090911611585;88.09997648651903;-1.1258255602342868;300.0;859;1347;883;1348;859;1392;891;1393
LARD_train_BIRK_LFST/images/BIRK_01_500_144.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 10:55;2.55;2.54;1002.62;-1.1;3.49;1.6243458112802358;86.09081115398865;1.6576643005991378;300.0;775;1272;750;1273;755;1326;722;1327
LARD_train_BIRK_LFST/images/BIRK_01_500_145.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 15:06;2.5;2.49;878.59;-1.55;3.11;-5.074293965037014;85.11013225170973;-2.638603893066234;300.0;1125;1176;1149;1177;1082;1222;1114;1223
LARD_train_BIRK_LFST/images/BIRK_01_500_146.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 11:08;2.5;2.49;840.54;-0.38;2.98;-6.407326906551671;85.66849755967553;2.735237496192717;300.0;1303;1203;1279;1205;1300;1249;1268;1251
LARD_train_BIRK_LFST/images/BIRK_01_500_147.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 13:11;2.5;2.49;821.39;-0.13;2.91;-5.443067833982628;88.50368215105752;-2.4504047331146777;300.0;1244;1373;1268;1374;1235;1418;1267;1419
LARD_train_BIRK_LFST/images/BIRK_01_500_148.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 14:04;2.49;2.49;802.98;1.28;2.85;-8.009142119197485;84.11739596741084;9.641733685793495;300.0;1489;1061;1465;1065;1531;1099;1498;1104
LARD_train_BIRK_LFST/images/BIRK_01_500_149.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 15:43;2.44;2.43;906.93;-0.1;3.29;2.950729418323693;88.41613334754715;8.359962554462818;300.0;786;1451;761;1455;795;1502;761;1507
LARD_train_BIRK_LFST/images/BIRK_01_500_150.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 14:15;2.41;2.41;742.01;-0.48;2.72;-5.949285669135616;86.1486099692375;-3.780016621759805;300.0;1256;1224;1281;1226;1237;1266;1270;1268
LARD_train_BIRK_LFST/images/BIRK_01_500_151.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 17:28;2.41;2.4;754.93;1.75;2.77;-15.330801760110049;86.02826398757098;4.412956391799055;300.0;2001;1161;1975;1163;2055;1202;2019;1205
LARD_train_BIRK_LFST/images/BIRK_01_500_152.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 10:28;2.4;2.4;751.79;-0.64;2.77;-1.258812410574674;86.22945586391968;2.7871124021439586;300.0;979;1241;954;1243;969;1286;936;1288
LARD_train_BIRK_LFST/images/BIRK_01_500_153.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 10:40;2.38;2.37;840.56;-1.11;3.12;-2.4065991651290424;87.2703082496521;1.604310417384296;300.0;991;1314;1017;1314;994;1364;960;1365
LARD_train_BIRK_LFST/images/BIRK_01_500_154.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 16:42;2.37;2.37;795.32;0.88;2.96;-5.0083796733008805;82.97441020946732;2.294774949349682;300.0;1309;1041;1284;1042;1338;1087;1303;1089
LARD_train_BIRK_LFST/images/BIRK_01_500_155.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 13:08;2.37;2.37;839.53;-1.0;3.12;-0.8055543159844927;85.17134653449355;0.2801739306278922;300.0;903;1185;929;1185;908;1235;874;1236
LARD_train_BIRK_LFST/images/BIRK_01_500_156.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 13:04;2.37;2.37;772.59;-0.22;2.87;-10.968720225396288;86.76653595137718;2.251649716761512;300.0;1590;1252;1565;1253;1591;1299;1556;1300
LARD_train_BIRK_LFST/images/BIRK_01_500_157.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 10:02;2.37;2.37;885.04;-0.2;3.29;-7.55467320004654;85.60997102930067;-0.3932005948795385;300.0;1366;1218;1392;1219;1356;1271;1391;1271
LARD_train_BIRK_LFST/images/BIRK_01_500_158.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 14:23;2.37;2.36;861.68;1.45;3.21;-8.215758142095678;84.77147612753238;-5.285038076980467;300.0;1543;1193;1568;1195;1570;1248;1605;1251
LARD_train_BIRK_LFST/images/BIRK_01_500_159.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 16:48;2.35;2.34;765.35;-1.32;2.88;-3.2895035023205;86.46402331981447;2.198378958603188;300.0;1050;1255;1025;1256;1023;1302;988;1304
LARD_train_BIRK_LFST/images/BIRK_01_500_160.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/07/2020 12:36;2.34;2.34;798.1;0.98;3.0;-7.473260134656781;88.86233306783996;-3.7369782605807194;300.0;1444;1411;1470;1413;1461;1461;1496;1464
LARD_train_BIRK_LFST/images/BIRK_01_500_161.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 11:11;2.33;2.32;780.36;2.1;2.96;-5.832927495138414;86.20491634034202;0.8758329018289644;300.0;1435;1233;1460;1233;1520;1280;1485;1281
LARD_train_BIRK_LFST/images/BIRK_01_500_162.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 10:21;2.3;2.3;723.88;0.18;2.77;0.3692507329994745;86.41908374067502;0.4451586451810718;300.0;948;1242;921;1243;922;1288;958;1288
LARD_train_BIRK_LFST/images/BIRK_01_500_163.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/08/2020 16:16;2.29;2.29;867.4;0.78;3.33;-9.570721883332734;86.27427751701701;2.9874074391203824;300.0;1582;1240;1556;1241;1610;1293;1574;1295
LARD_train_BIRK_LFST/images/BIRK_01_500_164.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/06/2020 13:49;2.25;2.24;777.21;1.84;3.04;0.5518901151260227;84.25583071096779;-5.881074648287612;300.0;1059;1105;1086;1108;1099;1161;1135;1164
LARD_train_BIRK_LFST/images/BIRK_01_500_165.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/05/2020 13:11;2.23;2.22;814.72;-2.8;3.22;-1.0157345659454653;88.32959386958649;-2.1590070249486573;300.0;775;1357;802;1358;691;1409;728;1410
LARD_train_BIRK_LFST/images/BIRK_01_500_166.jpeg;2648;2448;earth_studio;LARD_train_BIRK_LFST;BIRK_01_500;BIRK;1;;;;01/04/2020 16:11;2.23;2.22;745.91;0.86;2.94;7.206494268128656;83.58724113621774;-2.5809015075463835;300.0;571;1051;599;1052;589;1103;627;1104
